[2016-04-06 16:18:15] test_CustomizedOrders.py [Test Case:Test_CustomizedOrders] [line:19]INFO:~~~订制订单模块测试~~~
[2016-04-06 16:18:15] test_Measure_Data.py [Test Case:test_Measure_Data] [line:29]INFO:~~~商品档案模块测试~~~
[2016-04-06 16:18:15] test_Measure_WorkOrder.py [Test Case:test_Measure_WorkOrder] [line:35]INFO:~~~量体工单模块测试~~~
[2016-04-06 16:18:15] test_MemberInformation.py [Test Case:Test_MemberInformation] [line:22]INFO:~~~会员信息模块测试~~~
[2016-04-06 16:18:15] test_AdvertisingTheme.py [Test Case:test_AdvertisingTheme] [line:33]INFO:~~~广告主题模块测试~~~
[2016-04-06 16:18:15] test_BOMManage.py [Test Case:test_BOMManager] [line:32]INFO:~~~BOM管理模块测试~~~
[2016-04-06 16:18:15] test_ColorGroup.py [Test Case:test_ColorGroup] [line:28]INFO:~~~颜色组模块测试~~~
[2016-04-06 16:18:15] test_ColorSetting.py [Test Case:test_ColorSetting] [line:30]INFO:~~~颜色配置模块测试~~~
[2016-04-06 16:18:15] test_CommodityFile.py [Test Case:test_CommodityFile] [line:25]INFO:~~~商品档案模块测试~~~
[2016-04-06 16:18:15] test_CommoditySort.py [Test Case:test_CommoditySort] [line:29]INFO:~~~商品类别模块测试~~~
[2016-04-06 16:18:15] test_MeasureItem.py [Test Case:test_MeasureItem] [line:30]INFO:~~~量体项目模块测试~~~
[2016-04-06 16:18:15] test_SizeSetting.py [Test Case:test_SizeSetting] [line:29]INFO:~~~尺码配置模块测试~~~
[2016-04-06 16:18:15] test_SKUSet.py [Test Case:test_SKUSet] [line:28]INFO:~~~SKU设置模块测试~~~
[2016-04-06 16:18:15] test_ConstantSetting.py [Test Case:test_ConstantSetting] [line:32]INFO:~~~常数配置模块测试~~~
[2016-04-06 16:18:15] test_CustomExpress.py [Test Case:test_CustomExpress] [line:26]INFO:~~~自定义快递模块测试~~~
[2016-04-06 16:18:15] test_DefaultExpress.py [Test Case:test_DefaultExpress] [line:31]INFO:~~~默认快递模块测试~~~
[2016-04-06 16:18:15] test_Device.py [Test Case:test_Device] [line:29]INFO:~~~设备信息模块测试~~~
[2016-04-06 16:18:15] test_EmployeeInfo.py [Test Case:test_EmployeeInfo] [line:43]INFO:~~~人员信息模块测试~~~
[2016-04-06 16:18:15] test_Organization.py [Test Case:test_Organization] [line:28]INFO:~~~销售组织管理模块测试~~~
[2016-04-06 16:18:15] test_RoleInfo.py [Test Case:test_RoleInfo] [line:31]INFO:~~~商品类别模块测试~~~
[2016-04-06 16:18:15] test_UserInformation.py [Test Case:test_UserInformation] [line:29]INFO:~~~用户信息模块测试~~~
[2016-04-06 16:18:15] test_OfflinePromotion.py [Test Case:test_OfflinePromotion] [line:28]INFO:~~~线下促销模块测试~~~
[2016-04-06 16:18:15] test_OfflinePromotionRelation.py [Test Case:test_OfflinePromotionRelation] [line:24]INFO:~~~线下促销关系模块测试~~~
[2016-04-06 16:18:15] test_OnlinePromotion.py [Test Case:test_OnlinePromotion] [line:29]INFO:~~~线上促销模块测试~~~
[2016-04-06 16:18:15] test_OnlinePromotionRelation.py [Test Case:test_OlinePromotionRelation] [line:32]INFO:~~~线上促销关系模块测试~~~
[2016-04-06 16:18:26] test_CustomizedOrders.py [Test Case:test_0CommoditySeason_check] [line:145]INFO:开始执行用例...
[2016-04-06 16:18:34] test_CustomizedOrders.py [Test Case:to_CommodityOrder] [line:47]INFO:等待页面刷新···
[2016-04-06 16:18:36] test_AdvertisingTheme.py [Test Case:to_AdvertisingTheme] [line:59]INFO:等待页面刷新···
[2016-04-06 16:18:38] test_ConstantSetting.py [Test Case:to_ConstantSetting] [line:58]INFO:等待页面刷新···
[2016-04-06 16:18:38] test_AdvertisingTheme.py [Test Case:to_AdvertisingTheme] [line:62]INFO:刷新完成！！！
[2016-04-06 16:18:39] test_ConstantSetting.py [Test Case:to_ConstantSetting] [line:61]INFO:刷新完成！！！
[2016-04-06 16:18:40] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:54]INFO:等待页面刷新···
[2016-04-06 16:18:42] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:56]INFO:刷新完成！！！
[2016-04-06 16:18:42] test_CustomizedOrders.py [Test Case:to_CommodityOrder] [line:49]INFO:刷新完成！！！
[2016-04-06 16:18:45] test_ConstantSetting.py [Test Case:clickButton] [line:132]INFO:保存成功！
[2016-04-06 16:18:45] test_ConstantSetting.py [Test Case:tearDown] [line:326]INFO:该条用例执行完毕！！！
[2016-04-06 16:18:47] test_AdvertisingTheme.py [Test Case:clickButton] [line:135]INFO:保存成功！
[2016-04-06 16:18:47] test_AdvertisingTheme.py [Test Case:tearDown] [line:380]INFO:该条用例执行完毕！！！
[2016-04-06 16:18:48] test_CustomizedOrders.py [Test Case:tearDown] [line:452]INFO:该条用例执行完毕！！！
[2016-04-06 16:18:59] test_CustomizedOrders.py [Test Case:test_1search_by_OrderDate] [line:168]INFO:开始执行用例...
[2016-04-06 16:19:02] test_OfflinePromotion.py [Test Case:clickButton] [line:157]INFO:保存成功！
[2016-04-06 16:19:03] test_AdvertisingTheme.py [Test Case:to_AdvertisingTheme] [line:59]INFO:等待页面刷新···
[2016-04-06 16:19:06] test_AdvertisingTheme.py [Test Case:to_AdvertisingTheme] [line:62]INFO:刷新完成！！！
[2016-04-06 16:19:08] test_CustomizedOrders.py [Test Case:to_CommodityOrder] [line:47]INFO:等待页面刷新···
[2016-04-06 16:19:08] test_ConstantSetting.py [Test Case:to_ConstantSetting] [line:58]INFO:等待页面刷新···
[2016-04-06 16:19:09] test_ConstantSetting.py [Test Case:to_ConstantSetting] [line:61]INFO:刷新完成！！！
[2016-04-06 16:19:10] test_OfflinePromotion.py [Test Case:test_0add_Promotion] [line:280]INFO:刷新~~~
[2016-04-06 16:19:12] test_OfflinePromotion.py [Test Case:tearDown] [line:1103]INFO:该条用例执行执行完毕！！！
[2016-04-06 16:19:13] test_CustomizedOrders.py [Test Case:to_CommodityOrder] [line:49]INFO:刷新完成！！！
[2016-04-06 16:19:14] test_ConstantSetting.py [Test Case:tearDown] [line:326]INFO:该条用例执行完毕！！！
[2016-04-06 16:19:23] test_CustomizedOrders.py [Test Case:tearDown] [line:452]INFO:该条用例执行完毕！！！
[2016-04-06 16:19:27] test_AdvertisingTheme.py [Test Case:tearDown] [line:380]INFO:该条用例执行完毕！！！
[2016-04-06 16:19:28] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:54]INFO:等待页面刷新···
[2016-04-06 16:19:29] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:56]INFO:刷新完成！！！
[2016-04-06 16:19:29] test_ConstantSetting.py [Test Case:to_ConstantSetting] [line:58]INFO:等待页面刷新···
[2016-04-06 16:19:30] test_ConstantSetting.py [Test Case:to_ConstantSetting] [line:61]INFO:刷新完成！！！
[2016-04-06 16:19:33] test_CustomizedOrders.py [Test Case:test_2search_by_TheOrderNumber] [line:225]INFO:开始执行用例...
[2016-04-06 16:19:33] test_ConstantSetting.py [Test Case:tearDown] [line:326]INFO:该条用例执行完毕！！！
[2016-04-06 16:19:41] test_CustomizedOrders.py [Test Case:to_CommodityOrder] [line:47]INFO:等待页面刷新···
[2016-04-06 16:19:44] test_AdvertisingTheme.py [Test Case:to_AdvertisingTheme] [line:59]INFO:等待页面刷新···
[2016-04-06 16:19:47] test_CustomizedOrders.py [Test Case:to_CommodityOrder] [line:49]INFO:刷新完成！！！
[2016-04-06 16:19:47] test_AdvertisingTheme.py [Test Case:to_AdvertisingTheme] [line:62]INFO:刷新完成！！！
[2016-04-06 16:19:49] test_OfflinePromotion.py [Test Case:tearDown] [line:1103]INFO:该条用例执行执行完毕！！！
[2016-04-06 16:19:51] test_AdvertisingTheme.py [Test Case:tearDown] [line:380]INFO:该条用例执行完毕！！！
[2016-04-06 16:19:53] test_ConstantSetting.py [Test Case:to_ConstantSetting] [line:58]INFO:等待页面刷新···
[2016-04-06 16:19:53] test_ConstantSetting.py [Test Case:to_ConstantSetting] [line:61]INFO:刷新完成！！！
[2016-04-06 16:19:56] test_CustomizedOrders.py [Test Case:tearDown] [line:452]INFO:该条用例执行完毕！！！
[2016-04-06 16:19:59] test_ConstantSetting.py [Test Case:clickButton] [line:132]INFO:保存成功！
[2016-04-06 16:19:59] test_ConstantSetting.py [Test Case:tearDown] [line:326]INFO:该条用例执行完毕！！！
[2016-04-06 16:20:06] test_AdvertisingTheme.py [Test Case:to_AdvertisingTheme] [line:59]INFO:等待页面刷新···
[2016-04-06 16:20:07] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:54]INFO:等待页面刷新···
[2016-04-06 16:20:08] test_OfflinePromotion.py [Test Case:to_OfflinePromotion] [line:56]INFO:刷新完成！！！
[2016-04-06 16:20:09] test_AdvertisingTheme.py [Test Case:to_AdvertisingTheme] [line:62]INFO:刷新完成！！！
[2016-04-06 16:20:14] test_CustomizedOrders.py [Test Case:to_CommodityOrder] [line:47]INFO:等待页面刷新···
[2016-04-06 16:20:17] test_AdvertisingTheme.py [Test Case:clickButton] [line:135]INFO:保存成功！
[2016-04-06 16:20:17] test_AdvertisingTheme.py [Test Case:tearDown] [line:380]INFO:该条用例执行完毕！！！
[2016-04-06 16:20:19] test_OfflinePromotion.py [Test Case:tearDown] [line:1103]INFO:该条用例执行执行完毕！！！
[2016-04-06 16:20:19] test_ConstantSetting.py [Test Case:to_ConstantSetting] [line:58]INFO:等待页面刷新···
[2016-04-06 16:20:19] test_ConstantSetting.py [Test Case:to_ConstantSetting] [line:61]INFO:刷新完成！！！
